scenario_id,scenario_label,wind_scenario,pv_scenario,production_ton,total_cost_yuan,ton_cost_yuan_per_ton,grid_purchase_mwh,grid_export_mwh,renewable_self_used_mwh,total_load_mwh,renewable_generation_mwh,renewable_self_use_ratio,green_power_ratio,renewable_export_ratio,renewable_self_use_pass,green_power_pass,renewable_export_pass,pass_count,satisfaction_type,on_hours,selected_times,avg_power_ratio,mean_running_power_ratio,min_running_power_ratio,max_running_power_ratio,utilization_rate,total_ammonia_output_ton,renewable_self_use_pct,green_power_pct,renewable_export_pct
W4_PV4,风电场景4_光伏场景4,风电场景4,光伏场景4,54.0,352292.8367333333,6523.941420987654,419.7559999999999,0.0,387.964,807.7199999999998,387.964,1.0,0.4803199128410836,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.7499999999999999,0.7499999999999999,0.117489156626506,1.0,0.7499999999999999,53.99999999999999,100.0,48.03199128410836,0.0
W4_PV4,风电场景4_光伏场景4,风电场景4,光伏场景4,45.0,261492.96473333336,5810.954771851853,295.25600000000003,0.0,387.964,683.22,387.964,1.0,0.5678463745206522,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.625,0.625,0.117489156626506,1.0,0.625,45.0,100.0,56.784637452065226,0.0
W4_PV4,风电场景4_光伏场景4,风电场景4,光伏场景4,36.0,178270.5116333333,4951.958656481481,203.03419999999988,32.27819999999996,355.68580000000003,558.72,387.964,0.9168010433957792,0.6366083190148912,0.0831989566042209,True,True,True,3,全满足,20,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;17:00-18:00;18:00-19:00;20:00-21:00;22:00-23:00;23:00-24:00,0.4999999999999999,0.5999999999999999,0.1106506024096385,0.9999999999999998,0.4999999999999999,35.99999999999999,91.68010433957792,63.660831901489125,8.31989566042209
W5_PV1,风电场景5_光伏场景1,风电场景5,光伏场景1,72.0,372875.5652333333,5178.827294907407,395.9442,158.64419999999998,660.7758000000001,1056.7199999999998,819.4200000000001,0.8063945229552612,0.625308312514195,0.1936054770447389,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,80.63945229552611,62.53083125141951,19.36054770447389
W5_PV1,风电场景5_光伏场景1,风电场景5,光伏场景1,63.0,264570.89423333347,4199.538003703706,271.44420000000014,158.64419999999998,660.7758000000001,932.2200000000004,819.4200000000001,0.8063945229552612,0.7088195919418162,0.1936054770447389,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.8750000000000001,0.8750000000000001,0.1933493975903614,1.0,0.8750000000000001,63.000000000000014,80.63945229552611,70.88195919418162,19.36054770447389
W5_PV1,风电场景5_光伏场景1,风电场景5,光伏场景1,54.0,189043.0712333333,3500.7976154320986,212.75019999999995,224.4502,594.9698000000001,807.72,819.4200000000001,0.7260865002074638,0.7366040211954639,0.2739134997925361,True,True,False,2,部分满足,19,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;23:00-24:00,0.75,0.9473684210526316,0.287898795180723,1.0,0.75,54.0,72.60865002074638,73.66040211954639,27.39134997925361
W5_PV1,风电场景5_光伏场景1,风电场景5,光伏场景1,45.0,126985.52123333332,2821.9004718518518,212.75019999999995,348.95019999999994,470.4698000000001,683.2199999999999,819.4200000000001,0.5741497644675503,0.6886065981675012,0.4258502355324496,False,True,False,1,部分满足,15,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;8:00-9:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;15:00-16:00;16:00-17:00;23:00-24:00,0.625,1.0,0.9999999999999998,1.0,0.625,45.0,57.41497644675503,68.86065981675013,42.58502355324496
W5_PV1,风电场景5_光伏场景1,风电场景5,光伏场景1,36.0,64927.97123333333,1803.5547564814813,212.75019999999995,473.4502,345.9698000000001,558.7199999999999,819.4200000000001,0.4222130287276366,0.6192185710194733,0.5777869712723633,False,True,False,1,部分满足,12,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;11:00-12:00;13:00-14:00;15:00-16:00;16:00-17:00;23:00-24:00,0.5,1.0,0.9999999999999998,1.0,0.5,36.0,42.22130287276366,61.92185710194733,57.778697127236335
W5_PV2,风电场景5_光伏场景2,风电场景5,光伏场景2,72.0,464500.6811333333,6451.398349074074,505.7104,9.850400000000008,551.0095999999999,1056.7199999999998,560.8599999999999,0.9824369717933172,0.5214338708456355,0.0175630282066826,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,98.24369717933172,52.14338708456355,1.75630282066826
W5_PV2,风电场景5_光伏场景2,风电场景5,光伏场景2,63.0,352713.6611333333,5598.629541798941,381.2103999999999,9.850400000000008,551.0095999999999,932.2199999999998,560.8599999999999,0.9824369717933172,0.5910724936173865,0.0175630282066826,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.8749999999999997,0.8749999999999997,0.1933493975903614,1.0,0.8749999999999997,62.99999999999998,98.24369717933172,59.107249361738646,1.75630282066826
W5_PV2,风电场景5_光伏场景2,风电场景5,光伏场景2,54.0,262083.3611333332,4853.395576543207,256.7103999999998,9.850400000000008,551.0095999999999,807.7199999999998,560.8599999999999,0.9824369717933172,0.682178972911405,0.0175630282066826,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.7499999999999997,0.7499999999999997,0.1119036144578313,1.0,0.7499999999999997,53.99999999999999,98.24369717933172,68.21789729114049,1.75630282066826
W5_PV2,风电场景5_光伏场景2,风电场景5,光伏场景2,45.0,193168.3052333333,4292.629005185184,226.8302,104.4702,456.3897999999999,683.2199999999999,560.8599999999999,0.8137321256641586,0.667998302157431,0.1862678743358414,True,True,True,3,全满足,19,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;8:00-9:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;20:00-21:00;21:00-22:00;23:00-24:00,0.6249999999999999,0.7894736842105263,0.178067469879518,1.0,0.6249999999999999,45.0,81.37321256641586,66.7998302157431,18.62678743358414
W5_PV2,风电场景5_光伏场景2,风电场景5,光伏场景2,36.0,131110.75523333336,3641.965423148149,226.8302,228.9701999999999,331.88980000000004,558.72,560.8599999999999,0.5917515957636489,0.5940181128293242,0.4082484042363511,False,True,False,1,部分满足,14,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;11:00-12:00;12:00-13:00;13:00-14:00;15:00-16:00;16:00-17:00;20:00-21:00;23:00-24:00,0.5,0.8571428571428573,0.1933493975903614,1.0,0.5,36.0,59.17515957636489,59.401811282932414,40.82484042363511
W5_PV3,风电场景5_光伏场景3,风电场景5,光伏场景3,72.0,561453.0103333334,7797.9584768518525,661.6200000000001,0.0,395.1,1056.7199999999998,395.1,1.0,0.3738928003633887,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,100.0,37.38928003633887,0.0
W5_PV3,风电场景5_光伏场景3,风电场景5,光伏场景3,63.0,446545.2103333335,7088.019211640214,537.1200000000001,0.0,395.1,932.22,395.1,1.0,0.4238269936281135,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.8750000000000001,0.8750000000000001,0.1576385542168674,1.0,0.8750000000000001,63.0,100.0,42.38269936281135,0.0
W5_PV3,风电场景5_光伏场景3,风电场景5,光伏场景3,54.0,340614.11833333346,6307.668858024694,412.6200000000001,0.0,395.1,807.7200000000001,395.1,1.0,0.4891546575545981,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.7500000000000003,0.7500000000000003,0.1576385542168674,1.0,0.7500000000000003,54.00000000000001,100.0,48.915465755459806,0.0
W5_PV3,风电场景5_光伏场景3,风电场景5,光伏场景3,45.0,249983.8183333332,5555.19596296296,288.11999999999983,0.0,395.1,683.2199999999998,395.1,1.0,0.5782910336348469,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.6249999999999999,0.6249999999999999,0.1119036144578313,1.0,0.6249999999999999,44.99999999999999,100.0,57.82910336348469,0.0
W5_PV3,风电场景5_光伏场景3,风电场景5,光伏场景3,36.0,173860.25923333332,4829.45164537037,226.83019999999996,63.21020000000002,331.8898,558.7199999999999,395.1,0.8400146798278916,0.5940181128293243,0.1599853201721083,True,True,True,3,全满足,18,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;16:00-17:00;18:00-19:00;20:00-21:00;23:00-24:00,0.4999999999999998,0.6666666666666665,0.1576385542168674,1.0,0.4999999999999998,35.999999999999986,84.00146798278915,59.40181128293243,15.99853201721083
W5_PV4,风电场景5_光伏场景4,风电场景5,光伏场景4,72.0,600945.7463333333,8346.468699074074,726.26,0.0,330.4599999999999,1056.7199999999998,330.4599999999999,1.0,0.312722386251798,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,100.0,31.2722386251798,0.0
W5_PV4,风电场景5_光伏场景4,风电场景5,光伏场景4,63.0,486037.94633333344,7714.888037037039,601.7600000000001,0.0,330.4599999999999,932.22,330.4599999999999,1.0,0.3544871382291732,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.875,0.875,0.1267951807228916,1.0,0.875,63.0,100.0,35.44871382291732,0.0
W5_PV4,风电场景5_光伏场景4,风电场景5,光伏场景4,54.0,372119.65433333314,6891.104709876539,477.2599999999997,0.0,330.4599999999999,807.7199999999996,330.4599999999999,1.0,0.4091269251720895,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.7499999999999997,0.7499999999999997,0.1267951807228916,1.0,0.7499999999999997,53.99999999999997,100.0,40.912692517208946,0.0
W5_PV4,风电场景5_光伏场景4,风电场景5,光伏场景4,45.0,281489.35433333303,6255.3189851851785,352.7599999999996,0.0,330.4599999999999,683.2199999999996,330.4599999999999,1.0,0.4836802201340712,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.6249999999999997,0.6249999999999997,0.1267951807228916,1.0,0.6249999999999997,44.99999999999997,100.0,48.36802201340712,0.0
W5_PV4,风电场景5_光伏场景4,风电场景5,光伏场景4,36.0,190859.05433333325,5301.640398148145,228.25999999999988,0.0,330.4599999999999,558.7199999999998,330.4599999999999,1.0,0.5914590492554411,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.4999999999999998,0.4999999999999998,0.1119036144578313,1.0,0.4999999999999998,35.999999999999986,100.0,59.145904925544116,0.0
W6_PV1,风电场景6_光伏场景1,风电场景6,光伏场景1,72.0,396989.0382333333,5513.736642129629,431.7862,90.8262,624.9338,1056.7199999999998,715.76,0.8731052308036213,0.5913901506548567,0.1268947691963786,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,87.31052308036213,59.139015065485665,12.68947691963786
W6_PV1,风电场景6_光伏场景1,风电场景6,光伏场景1,63.0,288355.20723333326,4577.066781481481,307.2861999999999,90.8262,624.9338,932.22,715.76,0.8731052308036213,0.670371586106284,0.1268947691963786,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.875,0.875,0.1198072289156626,1.0,0.875,62.99999999999999,87.31052308036213,67.0371586106284,12.68947691963786
W6_PV1,风电场景6_光伏场景1,风电场景6,光伏场景1,54.0,211586.70723333332,3918.27235617284,243.1862,151.2261999999999,564.5338000000002,807.72,715.76,0.7887194031518947,0.6989226464616453,0.2112805968481053,True,True,False,2,部分满足,19,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;23:00-24:00,0.75,0.9473684210526316,0.4150795180722909,1.0,0.75,54.0,78.87194031518948,69.89226464616452,21.12805968481053
W6_PV1,风电场景6_光伏场景1,风电场景6,光伏场景1,45.0,149529.15723333327,3322.8701607407397,243.1862,275.72620000000006,440.0337999999999,683.2199999999999,715.76,0.6147784173465966,0.6440587219343695,0.3852215826534034,True,True,False,2,部分满足,16,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;9:00-10:00;10:00-11:00;11:00-12:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;23:00-24:00,0.6249999999999999,0.9375,0.1280481927710829,1.0,0.6249999999999999,44.99999999999999,61.477841734659656,64.40587219343695,38.52215826534034
W6_PV1,风电场景6_光伏场景1,风电场景6,光伏场景1,36.0,87471.60723333328,2429.766867592591,243.1862,400.2262,315.53380000000004,558.7199999999999,715.76,0.4408374315412988,0.5647440578465065,0.5591625684587012,False,True,False,1,部分满足,13,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;9:00-10:00;11:00-12:00;15:00-16:00;16:00-17:00;23:00-24:00,0.4999999999999998,0.9230769230769228,0.1280481927710838,1.0,0.4999999999999998,35.99999999999999,44.08374315412988,56.47440578465065,55.916256845870116
W6_PV2,风电场景6_光伏场景2,风电场景6,光伏场景2,72.0,506686.1703333333,7037.307921296296,599.52,0.0,457.2000000000001,1056.7199999999998,457.2000000000001,1.0,0.4326595503066092,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,100.0,43.26595503066092,0.0
W6_PV2,风电场景6_光伏场景2,风电场景6,光伏场景2,63.0,391778.3703333333,6218.7042910052905,475.0199999999999,0.0,457.2000000000001,932.22,457.2000000000001,1.0,0.4904421703031474,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.875,0.875,0.1803421686746988,1.0,0.875,62.99999999999999,100.0,49.04421703031474,0.0
W6_PV2,风电场景6_光伏场景2,风电场景6,光伏场景2,54.0,299171.23833333334,5540.208117283951,350.5200000000001,0.0,457.2000000000001,807.72,457.2000000000001,1.0,0.5660377358490566,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.75,0.75,0.1198072289156626,1.0,0.75,54.00000000000001,100.0,56.60377358490566,0.0
W6_PV2,风电场景6_光伏场景2,风电场景6,光伏场景2,45.0,215711.9412333334,4793.598694074076,257.2661999999999,31.24619999999984,425.9538000000002,683.22,457.2000000000001,0.931657480314961,0.6234504259243,0.068342519685039,True,True,True,3,全满足,23,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.6250000000000001,0.6521739130434784,0.1198072289156626,1.0,0.6250000000000001,45.00000000000001,93.1657480314961,62.34504259243,6.8342519685039
W6_PV2,风电场景6_光伏场景2,风电场景6,光伏场景2,36.0,153654.39123333336,4268.17753425926,257.2661999999999,155.74619999999987,301.4538000000002,558.72,457.2000000000001,0.6593477690288717,0.5395435996563577,0.3406522309711283,True,True,False,2,部分满足,13,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;16:00-17:00;23:00-24:00,0.5,0.9230769230769228,0.5326746987951807,1.0,0.5,36.0,65.93477690288717,53.95435996563577,34.06522309711283
W6_PV3,风电场景6_光伏场景3,风电场景6,光伏场景3,72.0,607819.9943333335,8441.944365740743,765.28,0.0,291.44,1056.7199999999998,291.44,1.0,0.27579680520857,0.0,True,False,True,2,部分满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,100.0,27.579680520856996,0.0
W6_PV3,风电场景6_光伏场景3,风电场景6,光伏场景3,63.0,492912.1943333335,7824.003084656087,640.78,0.0,291.44,932.22,291.44,1.0,0.3126300658642809,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.875,0.875,0.1198072289156626,1.0,0.875,63.0,100.0,31.263006586428087,0.0
W6_PV3,风电场景6_光伏场景3,风电场景6,光伏场景3,54.0,379962.6623333335,7036.345598765434,516.2800000000002,0.0,291.44,807.7200000000001,291.44,1.0,0.3608181052840092,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.7500000000000001,0.7500000000000001,0.1198072289156626,1.0,0.7500000000000001,54.000000000000014,100.0,36.08181052840092,0.0
W6_PV3,风电场景6_光伏场景3,风电场景6,光伏场景3,45.0,289332.3623333334,6429.608051851854,391.78000000000014,0.0,291.44,683.2200000000001,291.44,1.0,0.4265683088902549,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.625,0.625,0.1198072289156626,1.0,0.625,45.0,100.0,42.656830889025485,0.0
W6_PV3,风电场景6_光伏场景3,风电场景6,光伏场景3,36.0,198702.0623333334,5519.501731481483,267.2800000000001,0.0,291.44,558.72,291.44,1.0,0.5216208476517754,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.5,0.5,0.1198072289156626,1.0,0.5,36.0,100.0,52.16208476517754,0.0
W6_PV4,风电场景6_光伏场景4,风电场景6,光伏场景4,72.0,647312.7303333334,8990.454587962964,829.9200000000001,0.0,226.8,1056.7199999999998,226.8,1.0,0.2146263910969794,0.0,True,False,True,2,部分满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,100.0,21.46263910969794,0.0
